ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Task
aquaman1,4,25,7638,7684,48,344.6,627.9,63.7,908.8,382.44,181.18,false,DOWN,8.52,LEFT,Visual Search
aquaman1,4,26,7988,8028,42,70.7,918.4,325.3,1045.8,272.77,139.89,false,RIGHT,5.54,LEFT,Visual Search
aquaman1,4,27,8308,8324,18,312.6,1049.1,322.1,974.6,130.32,86.9,false,UP,1.65,LEFT,Visual Search
aquaman1,4,28,8538,8604,68,319.1,968.1,978.4,945.1,452.51,201.85,false,RIGHT,12.82,LEFT,Visual Search
aquaman1,4,29,8706,8744,40,319.1,968.1,978.4,945.1,0,NA,true,RIGHT,13.04,LEFT,Visual Search
aquaman1,4,30,8940,8984,46,1015.9,943.6,950.4,720.8,223.74,119.76,false,UP,5.40,LEFT,Visual Search
aquaman1,4,31,9272,9308,38,942.8,733.8,1159.6,645.7,213.01,130.16,false,RIGHT,4.92,LEFT,Visual Search
aquaman1,4,32,9704,9806,104,1169.6,643.4,1469.6,832.9,349.8,209.56,true,RIGHT,7.45,LEFT,Visual Search
aquaman1,4,33,9938,9974,38,1169.6,643.4,1469.6,832.9,0,NA,true,RIGHT,7.18,LEFT,Visual Search
aquaman1,4,34,10058,10080,24,1169.6,643.4,1469.6,832.9,0,NA,true,RIGHT,7.18,LEFT,Visual Search
aquaman1,4,35,10192,10270,80,1497.9,853.7,1321.6,695.7,236.45,101.51,true,UP,5.07,LEFT,Visual Search
aquaman1,4,36,10610,10728,120,1320.6,716.7,1021.9,975.1,678.04,205.66,true,DOWN,8.42,LEFT,Visual Search
aquaman1,4,37,11028,11052,26,1013.5,993.1,983.6,862.4,205.67,116.72,false,UP,3.05,LEFT,Visual Search
aquaman1,4,38,11270,11290,22,988.2,857.1,1053.4,890.4,106.44,64.48,false,RIGHT,1.51,LEFT,Visual Search
aquaman1,4,39,11580,11632,54,1039.7,882.3,1254.8,592,314.22,152.66,false,UP,8.20,LEFT,Visual Search
aquaman1,4,40,12008,12064,58,1259.9,598.3,1557,699.1,388.57,161.98,false,RIGHT,6.36,LEFT,Visual Search
aquaman1,4,41,12306,12374,70,1599.9,710.5,713.7,565.4,459.78,262.09,false,LEFT,17.99,LEFT,Visual Search
aquaman1,4,42,12696,12718,24,703.4,557.5,812.9,559.5,164.52,92.96,false,RIGHT,2.28,LEFT,Visual Search
aquaman1,4,43,12920,12924,6,807.1,554.6,812.3,543.1,43.66,40.57,false,.,0.31,LEFT,Visual Search
aquaman1,4,44,13204,13222,20,827.5,558.5,772.1,573.7,85.62,54.89,false,LEFT,1.22,LEFT,Visual Search
aquaman1,4,45,13372,13424,54,784.2,576.4,217.9,543.3,397.35,215.95,false,LEFT,11.55,LEFT,Visual Search
aquaman1,4,46,13812,13852,42,214.3,559.3,109.6,425.5,196.18,91.34,false,UP,3.92,LEFT,Visual Search
aquaman1,4,47,14242,14262,22,109.7,426.4,207.4,450.9,146.02,87.77,false,RIGHT,2.03,LEFT,Visual Search
aquaman1,4,48,14466,14518,54,202,440.2,565.6,352,246.74,145.27,false,RIGHT,7.78,LEFT,Visual Search
aquaman1,4,49,14746,14766,22,573,359.4,597.1,298.5,98.6,72.07,false,UP,1.67,LEFT,Visual Search
aquaman1,4,50,14946,14980,36,610.4,286.1,452.1,428.1,289.14,138.62,false,DOWN,4.95,LEFT,Visual Search
aquaman1,4,51,15570,15632,64,461.5,435.3,928.8,461.1,352.24,174.53,false,RIGHT,9.77,LEFT,Visual Search
aquaman1,4,52,15848,15856,10,956.3,458.4,954.3,440.7,51.65,45.78,false,.,0.46,LEFT,Visual Search
aquaman1,4,53,16302,16340,40,983,429.7,1256.1,421.6,256.54,142.17,false,RIGHT,5.69,LEFT,Visual Search
aquaman1,4,54,16676,16692,18,1255.7,417.8,1228.8,376.8,93.09,61.65,false,UP,1.19,LEFT,Visual Search
aquaman1,4,55,16986,17030,46,1225,376.6,1136.1,198.2,198.53,108.06,false,UP,5.01,LEFT,Visual Search
aquaman1,4,56,17056,17074,20,1225,376.6,1136.1,198.2,0,NA,true,UP,5.06,LEFT,Visual Search
aquaman1,4,57,17224,17294,72,1129.1,223,1311.6,42.3,227.92,137.68,true,UP,6.09,LEFT,Visual Search
aquaman1,4,58,17568,17598,32,1308,79.8,1385.8,248.2,272.53,145.96,false,DOWN,4.68,LEFT,Visual Search
aquaman1,4,59,17802,17824,24,1369.3,234.4,1435.2,180.9,127.3,77.91,false,UP,1.93,LEFT,Visual Search
aquaman1,4,60,18120,18142,24,1435.3,169.6,1524.1,272.7,235.48,127.44,false,DOWN,3.20,LEFT,Visual Search
aquaman1,4,61,18188,18216,30,1435.3,169.6,1524.1,272.7,0,NA,true,DOWN,3.19,LEFT,Visual Search
aquaman1,4,62,18298,18328,32,1435.3,169.6,1524.1,272.7,0,NA,true,DOWN,3.19,LEFT,Visual Search
aquaman1,4,63,18372,18426,56,1499.4,269,1623.3,621,438.94,194.34,false,DOWN,9.07,LEFT,Visual Search
aquaman1,4,64,18860,18920,62,1657.2,638.5,817.3,894.8,527.35,287.42,false,LEFT,17.43,LEFT,Visual Search
aquaman1,4,65,19080,19110,32,1657.2,638.5,817.3,894.8,0,NA,true,LEFT,17.78,LEFT,Visual Search
aquaman1,4,66,19216,19246,32,813.3,901.9,585.4,909.6,258.95,140.24,false,LEFT,4.53,LEFT,Visual Search
aquaman1,4,67,19386,19410,26,813.3,901.9,585.4,909.6,0,NA,true,LEFT,4.51,LEFT,Visual Search
aquaman1,4,68,19446,19470,26,585,912.7,437,948.1,196.96,112.04,false,LEFT,3.01,LEFT,Visual Search
aquaman1,4,69,19690,19710,22,452.3,955.4,360.5,947.8,134.73,78.03,false,LEFT,1.78,LEFT,Visual Search
aquaman1,4,70,20056,20062,8,366.1,961.9,366.5,978.6,47.83,44.26,false,.,0.37,LEFT,Visual Search
aquaman1,4,71,20364,20398,36,366.6,981,136.8,1010.4,226.57,121.28,false,LEFT,4.38,LEFT,Visual Search
aquaman1,4,72,20762,20770,10,175.5,1005.9,182.1,985.6,51.36,46.17,false,.,0.46,LEFT,Visual Search
aquaman1,4,73,20988,21038,52,188.7,980.3,123.4,682,230.59,136.12,false,UP,6.95,LEFT,Visual Search
aquaman1,5,1,256,304,50,118.5,705.1,162.8,400.7,275.76,148.99,false,UP,7.48,LEFT,Visual Search
aquaman1,5,2,412,468,58,152.1,413.7,609.8,486.7,414.65,186.06,false,RIGHT,9.49,LEFT,Visual Search
aquaman1,5,3,668,712,46,643.3,489.4,673.9,244.6,254.52,139.44,false,UP,6.38,LEFT,Visual Search
aquaman1,5,4,864,900,38,676.9,257.8,751.7,186,114.23,64.24,false,UP,2.48,LEFT,Visual Search
aquaman1,5,5,1086,1116,32,747,185.9,523.9,263.2,294.65,162.29,false,LEFT,5.15,LEFT,Visual Search
aquaman1,5,6,1296,1340,46,532.4,264.2,119.9,392.2,411.62,197.03,false,LEFT,9.03,LEFT,Visual Search
aquaman1,5,7,1564,1612,50,116,395.9,566.7,659.2,443.65,232.55,false,RIGHT,11.17,LEFT,Visual Search
aquaman1,5,8,2044,2088,46,585.7,678.5,500.4,833.9,271.77,117.69,false,DOWN,4.10,LEFT,Visual Search
aquaman1,5,9,2378,2414,38,510.8,852.5,724.3,828,229.86,114.59,false,RIGHT,4.30,LEFT,Visual Search
aquaman1,5,10,2658,2678,22,730.9,833.6,765.3,771.7,120.27,75.32,false,UP,1.63,LEFT,Visual Search
aquaman1,5,11,3030,3044,16,769.6,744.7,749.6,706.5,78.11,61.44,false,UP,1.01,LEFT,Visual Search
aquaman1,5,12,3394,3408,16,759.2,700.9,785.2,664.1,79.49,63.55,false,UP,1.05,LEFT,Visual Search
aquaman1,5,13,3684,3704,22,800.3,656,783.1,736.5,133.55,88.61,false,DOWN,2.00,LEFT,Visual Search
aquaman1,5,14,4260,4268,10,775.5,726.6,767.3,705.2,54.33,47.53,false,UP,0.55,LEFT,Visual Search
aquaman1,5,15,4816,4848,34,775.5,726.6,767.3,705.2,0,NA,true,UP,0.55,LEFT,Visual Search
aquaman1,5,16,4988,5006,20,775.5,726.6,767.3,705.2,0,NA,true,UP,0.55,LEFT,Visual Search
aquaman1,5,17,5078,5100,24,775.5,726.6,767.3,705.2,0,NA,true,UP,0.55,LEFT,Visual Search
aquaman1,5,18,5244,5286,44,771.6,693.3,1106,823.9,312.03,172.54,false,RIGHT,7.47,LEFT,Visual Search
aquaman1,5,19,5816,5832,18,1108.9,830.4,1128,777.6,94.91,69.36,false,UP,1.31,LEFT,Visual Search
aquaman1,5,20,6078,6118,42,1130.6,762.6,1116,899.7,250.08,113.53,false,DOWN,3.23,LEFT,Visual Search
aquaman1,5,21,6598,6642,46,1121.1,917.7,662.4,995.6,382.63,201.78,false,LEFT,9.18,LEFT,Visual Search
aquaman1,5,22,6850,6884,36,678.1,990.2,379.8,982.3,287.75,159.4,false,LEFT,5.79,LEFT,Visual Search
aquaman1,5,23,7108,7126,20,361.1,985.4,315.7,923.1,121.82,80.18,false,UP,1.65,LEFT,Visual Search
aquaman1,5,24,7334,7374,42,286,907.2,575.1,818.6,283.19,142.73,false,RIGHT,6.03,LEFT,Visual Search
aquaman1,5,25,7624,7646,24,576.4,812.4,521,802.5,107.42,54.17,false,LEFT,1.13,LEFT,Visual Search
aquaman1,5,26,7876,7896,22,537,806.1,544.1,876.4,120.73,72.68,false,DOWN,1.65,LEFT,Visual Search
aquaman1,5,27,8154,8174,22,540.3,868.3,530,798.3,114.95,76.32,false,UP,1.65,LEFT,Visual Search
aquaman1,5,28,8368,8408,42,531.7,797.4,315.8,708.6,241.45,118.06,false,LEFT,4.79,LEFT,Visual Search
aquaman1,5,29,8666,8680,16,309,714.6,266.8,693.6,79.03,56.93,false,LEFT,0.97,LEFT,Visual Search
aquaman1,5,30,8872,8888,18,259.9,683.4,195.3,674.9,88.86,63.15,false,LEFT,1.28,LEFT,Visual Search
aquaman1,5,31,9558,9662,106,193.7,678.2,1349.8,824,463.78,243.71,false,RIGHT,22.84,LEFT,Visual Search
aquaman1,5,32,10022,10060,40,1381,874.4,1411.4,777,98,56.27,false,UP,2.34,LEFT,Visual Search
aquaman1,5,33,10176,10272,98,1381,874.4,1411.4,777,0,NA,true,UP,2.36,LEFT,Visual Search
aquaman1,5,34,10314,10348,36,1431.5,787.1,1057,786.4,422.23,206.12,false,LEFT,7.41,LEFT,Visual Search
aquaman1,5,35,10594,10614,22,1060.2,799.1,1046.1,731.8,104.61,72.31,false,UP,1.64,LEFT,Visual Search
aquaman1,5,36,11272,11314,44,1052.3,730.3,1488.4,654.1,337.78,203.79,false,RIGHT,8.89,LEFT,Visual Search
aquaman1,5,37,11622,11678,58,1506.6,644,1520.5,724.6,148.47,98.67,true,DOWN,1.95,LEFT,Visual Search
aquaman1,5,38,11846,11984,140,1505.2,717,1555.1,481.1,0,NA,true,UP,5.81,LEFT,Visual Search
aquaman1,5,39,12234,12246,14,1569.5,478.4,1599.4,487.8,51.25,43.86,false,RIGHT,0.63,LEFT,Visual Search
aquaman1,5,40,12402,12418,18,1598.5,486.7,1567.1,442.6,105.75,67.47,false,UP,1.26,LEFT,Visual Search
aquaman1,5,41,12580,12658,80,1598.5,486.7,1567.1,442.6,0,NA,true,UP,1.26,LEFT,Visual Search
aquaman1,5,42,12684,12706,24,1598.5,486.7,1567.1,442.6,0,NA,true,UP,1.26,LEFT,Visual Search
aquaman1,5,43,13016,13066,52,1562.5,431.3,1173.8,522.1,467.5,179.53,false,LEFT,8.16,LEFT,Visual Search
aquaman1,5,44,13522,13550,30,1157.6,521.2,911.4,525.1,326.65,166.24,false,LEFT,5.12,LEFT,Visual Search
aquaman1,5,45,13818,13834,18,932.5,520.3,879,497.4,104.31,65.82,false,LEFT,1.26,LEFT,Visual Search
aquaman1,5,46,14266,14290,26,889.8,501,764.4,450.9,187.75,116.15,false,LEFT,2.93,LEFT,Visual Search
aquaman1,5,47,14656,14676,22,743.3,427.5,835.6,436.9,150.5,87.51,false,RIGHT,1.96,LEFT,Visual Search
aquaman1,5,48,15082,15096,16,830.1,434.3,804.2,442,50.6,36.04,false,LEFT,0.58,LEFT,Visual Search
aquaman1,5,49,15220,15270,52,813.8,440.2,308.5,436.2,407.8,201.63,false,LEFT,10.46,LEFT,Visual Search
aquaman1,5,50,15472,15492,22,316.5,445.5,233.6,428.5,117.91,75.43,false,LEFT,1.73,LEFT,Visual Search
aquaman1,5,51,15652,15676,26,235.4,431.5,352.5,516.8,224.95,120.98,false,RIGHT,3.20,LEFT,Visual Search
aquaman1,5,52,16166,16188,24,335.9,504.9,441.9,523.4,164.11,89.62,false,RIGHT,2.21,LEFT,Visual Search
aquaman1,5,53,16320,16348,30,432.8,520.8,300.1,498.7,179.16,90.18,false,LEFT,2.76,LEFT,Visual Search
aquaman1,5,54,17094,17146,54,326.7,512.4,773.5,541.7,398.59,186.78,false,RIGHT,9.21,LEFT,Visual Search
aquaman1,5,55,17376,17416,42,788.5,535.5,319.6,503.8,425.22,233.8,false,LEFT,9.68,LEFT,Visual Search
aquaman1,5,56,18176,18218,44,322.7,511.2,668,461.2,308.18,166.49,false,RIGHT,7.22,LEFT,Visual Search
aquaman1,5,57,18486,18496,12,678.6,460.3,665.5,433,70.39,57.06,false,UP,0.75,LEFT,Visual Search
aquaman1,5,58,18820,18832,14,661.8,435.8,640.2,410.4,76.03,52.78,false,UP,0.80,LEFT,Visual Search
aquaman1,5,59,19084,19122,40,640.4,394.7,672.3,268.9,147.79,85.06,false,UP,3.35,LEFT,Visual Search
aquaman1,5,60,19316,19352,38,673.9,276.6,752.6,171.1,168.81,84.59,false,UP,3.25,LEFT,Visual Search
aquaman1,5,61,19536,19564,30,752.9,173.1,644.2,280.7,259.48,129.66,false,DOWN,3.66,LEFT,Visual Search
aquaman1,5,62,19790,19804,16,654.4,268.3,670.3,237.4,70.38,53.16,false,UP,0.88,LEFT,Visual Search
aquaman1,5,63,19960,19984,26,674.7,248.9,771.9,149.3,228.22,129.46,false,UP,3.36,LEFT,Visual Search
aquaman1,5,64,20250,20296,48,761.2,159.6,289.7,367.1,468.16,237.29,false,LEFT,11.22,LEFT,Visual Search
aquaman1,5,65,20490,20522,34,295.2,369.9,95.5,390.4,235.16,118.87,false,LEFT,4.03,LEFT,Visual Search
aquaman1,5,66,20844,20908,66,125.9,400,761.1,480.6,469.79,216.71,false,RIGHT,13.11,LEFT,Visual Search
aquaman1,5,67,21110,21128,20,793.4,485.3,825.6,430.2,113.73,74.73,false,UP,1.57,LEFT,Visual Search
aquaman1,6,1,444,478,36,642,521.3,390.8,648.5,328.62,168.25,false,LEFT,6.04,LEFT,Visual Search
aquaman1,6,12,4604,4638,36,1445.1,994.6,1510.7,1035.3,171.42,85.41,false,RIGHT,1.51,LEFT,Visual Search
aquaman1,6,13,4886,4912,28,1514.9,1038.8,1375.9,917.1,274.2,145.38,false,UP,3.76,LEFT,Visual Search
aquaman1,6,14,5118,5146,30,1390.1,918.4,1151,962.2,328.59,158.25,false,LEFT,4.73,LEFT,Visual Search
aquaman1,6,15,5452,5476,26,1184.8,954,1025.5,927.8,213.05,121.69,false,LEFT,3.18,LEFT,Visual Search
aquaman1,6,16,5958,5984,28,1056.3,921.5,871.5,901.1,239.59,132.79,false,LEFT,3.70,LEFT,Visual Search
aquaman1,6,17,6250,6280,32,860.5,915.3,635,885.9,297.62,143.82,false,LEFT,4.53,LEFT,Visual Search
aquaman1,6,18,6564,6590,28,680.1,913.8,477.2,879.9,274.02,143.16,false,LEFT,4.09,LEFT,Visual Search
aquaman1,6,19,7014,7100,88,490.3,894.4,148.8,702.9,506.42,229.88,true,LEFT,8.03,LEFT,Visual Search
aquaman1,6,20,7324,7400,78,237.6,845,119.3,846.7,378.02,147.5,true,LEFT,2.26,LEFT,Visual Search
aquaman1,6,21,7558,7684,128,120.1,862.8,120.1,862.8,0,NA,true,.,0.00,LEFT,Visual Search
aquaman1,6,22,7856,8438,584,291.1,823.9,168.7,688.9,37.91,20.85,true,UP,3.97,LEFT,Visual Search
aquaman1,6,23,8646,8778,134,291.1,823.9,168.7,688.9,0,NA,true,UP,4.00,LEFT,Visual Search
aquaman1,6,24,9024,9274,252,238.8,589.8,431.8,640.5,310.77,142.69,true,RIGHT,4.06,LEFT,Visual Search
aquaman1,6,25,9548,9594,48,457.6,663.7,181.6,716.4,347.96,160.42,false,LEFT,5.62,LEFT,Visual Search
aquaman1,6,26,9712,9766,56,187.7,761.7,162.8,750.5,119.58,68.2,true,LEFT,0.55,LEFT,Visual Search
aquaman1,6,27,9832,9864,34,143.6,649.3,126.5,575.7,195.38,100.72,false,UP,1.82,LEFT,Visual Search
aquaman1,6,28,10146,10176,32,131.7,612.7,390.5,638.4,331.58,161.57,false,RIGHT,5.16,LEFT,Visual Search
aquaman1,6,29,10380,10406,28,384.8,637,583.8,735.2,336.55,166.84,false,RIGHT,4.68,LEFT,Visual Search
aquaman1,6,30,10908,10940,34,570.5,737.4,792.8,807.5,293.5,141.84,false,RIGHT,4.80,LEFT,Visual Search
aquaman1,6,31,11152,11192,42,772.8,795.8,726.4,616.6,226.81,108.13,false,UP,4.47,LEFT,Visual Search
aquaman1,6,32,11462,11470,10,732.9,632,726.5,615.8,45.92,41.57,false,.,0.42,LEFT,Visual Search
aquaman1,6,33,11876,11920,46,731.3,615,974.4,607.5,298.83,139.69,false,RIGHT,5.04,LEFT,Visual Search
aquaman1,6,34,12218,12248,32,972.4,596.1,1134.6,639,224.09,108.56,false,RIGHT,3.51,LEFT,Visual Search
aquaman1,6,35,12484,12522,40,1103.4,646.2,1171.2,721.1,249.6,106.4,false,DOWN,2.29,LEFT,Visual Search
aquaman1,6,36,12778,12828,52,1168.9,737.5,1305.6,511.9,189.56,122.32,false,UP,6.20,LEFT,Visual Search
aquaman1,6,37,13084,13136,54,1307.9,514.1,1525.1,525.8,292.03,120.2,false,RIGHT,4.36,LEFT,Visual Search
aquaman1,6,38,13628,13648,22,1532.1,547.8,1455,500.7,137.8,82.86,false,LEFT,1.92,LEFT,Visual Search
aquaman1,6,39,14054,14096,44,1491.5,506.4,1261.8,478.5,234.34,106.23,false,LEFT,4.69,LEFT,Visual Search
aquaman1,6,40,14336,14376,42,1263.8,488.8,1115.3,465.7,265.49,116.3,false,LEFT,3.12,LEFT,Visual Search
aquaman1,6,41,14676,14700,26,1103.1,474.5,978.7,431.9,186.74,109.99,false,LEFT,2.83,LEFT,Visual Search
aquaman1,6,42,14910,14926,18,970.4,423.7,932.2,395.2,86.55,59.97,false,LEFT,1.09,LEFT,Visual Search
aquaman1,6,43,15458,15484,28,958.6,363.2,818.2,437.6,236.29,123.61,false,LEFT,3.54,LEFT,Visual Search
aquaman1,6,44,15668,15692,26,837.3,441.1,815.6,329.5,177.72,112.87,false,UP,2.94,LEFT,Visual Search
aquaman1,6,45,16384,16412,30,819.2,322.6,628.1,408.1,295.46,154.82,false,LEFT,4.61,LEFT,Visual Search
aquaman1,6,46,16624,16664,42,665.1,402.4,537.5,454.1,252.02,117.85,false,LEFT,2.98,LEFT,Visual Search
aquaman1,6,47,16858,16888,32,535.5,464.1,345.8,466.1,226.95,120.99,false,LEFT,3.90,LEFT,Visual Search
aquaman1,6,48,17166,17202,38,373.6,472.6,281,396.2,160.57,71.55,false,UP,2.70,LEFT,Visual Search
aquaman1,6,49,17454,17474,22,281.1,403.6,188.9,368.4,136.24,89.11,false,LEFT,2.06,LEFT,Visual Search
aquaman1,6,50,17648,17670,24,183.3,373,83.1,334.4,166.58,91.42,false,LEFT,2.22,LEFT,Visual Search
aquaman1,6,51,17994,18048,56,107.4,354.7,396.5,308.9,299.15,135.06,false,RIGHT,5.96,LEFT,Visual Search
aquaman1,6,52,18308,18326,20,420.8,318.7,439.4,260.6,116.87,73.65,false,UP,1.56,LEFT,Visual Search
aquaman1,6,53,18602,18620,20,430.2,253.7,364.1,232,114.53,72.16,false,LEFT,1.48,LEFT,Visual Search
aquaman1,6,54,19048,19088,42,378.6,238.5,192.9,134.2,215.22,119.98,false,LEFT,4.67,LEFT,Visual Search
aquaman1,6,55,19242,19292,52,210.4,187.2,511.7,142.9,355.16,139.67,false,RIGHT,6.34,LEFT,Visual Search
aquaman1,6,56,19592,19630,40,534.9,139.5,819.1,75.7,302.93,157.43,false,RIGHT,6.28,LEFT,Visual Search
aquaman1,6,57,20072,20096,26,816.5,61.6,916.4,73.4,144.9,81.46,false,RIGHT,2.16,LEFT,Visual Search
aquaman1,6,58,20710,20734,26,881.8,48.9,1005.6,65.2,175.23,101.26,false,RIGHT,2.68,LEFT,Visual Search
aquaman1,6,59,21002,21012,12,994.2,62.5,990.3,37,58.03,48.74,false,UP,0.68,LEFT,Visual Search
aquaman1,7,1,176,202,28,1001.3,42.7,1124.9,67.2,179.68,95.87,false,RIGHT,2.71,LEFT,Visual Search
aquaman1,7,2,496,560,66,1106.1,72,453,726.3,771.94,350.89,false,DOWN,21.32,LEFT,Visual Search
aquaman1,7,3,704,758,56,439.4,772.8,191,1019.2,406.49,152.34,false,DOWN,7.37,LEFT,Visual Search
aquaman1,7,5,1292,1312,22,109.1,704.2,44.3,767.2,134.13,80.66,false,DOWN,1.92,LEFT,Visual Search
aquaman1,7,6,1654,1678,26,61.9,754.5,82.6,851.9,147.12,85.17,false,DOWN,2.28,LEFT,Visual Search
aquaman1,7,7,1840,1858,20,80.1,830,50.1,886.9,107.08,64.23,false,DOWN,1.41,LEFT,Visual Search
aquaman1,7,8,2052,2106,56,65.4,872.2,140.3,680.2,200.28,115.53,false,UP,4.69,LEFT,Visual Search
aquaman1,7,9,2252,2286,36,135.9,670,205.5,744.5,210.54,93.29,false,DOWN,2.23,LEFT,Visual Search
aquaman1,7,10,2596,2606,12,212.1,766.7,185,749.3,59.63,48.22,false,LEFT,0.67,LEFT,Visual Search
aquaman1,7,11,2844,2868,26,180.3,762.1,240.2,677.1,140.73,89.8,false,UP,2.33,LEFT,Visual Search
aquaman1,7,12,3164,3178,16,262.1,667.9,294,637.1,77.06,57.32,false,UP,0.98,LEFT,Visual Search
aquaman1,7,13,3322,3366,46,288.5,653.8,519.3,787.8,378.83,150.71,false,RIGHT,5.62,LEFT,Visual Search
aquaman1,7,14,3552,3568,18,551.5,795.7,601,779.6,78.93,55.12,false,RIGHT,1.07,LEFT,Visual Search
aquaman1,7,15,3812,3834,24,592.2,776.1,602.7,689.9,142.68,85.23,false,UP,2.09,LEFT,Visual Search
aquaman1,7,16,4092,4108,18,618.2,702.8,674.3,686.6,89.82,61.75,false,RIGHT,1.21,LEFT,Visual Search
aquaman1,7,17,4466,4496,32,661.9,694,703.5,744,149.15,77.68,false,DOWN,1.48,LEFT,Visual Search
aquaman1,7,18,4790,4810,22,699.4,736,759,702.4,103.55,63.98,false,RIGHT,1.47,LEFT,Visual Search
aquaman1,7,19,5228,5248,22,759.7,676.4,838.7,678.6,115.19,72.32,false,RIGHT,1.63,LEFT,Visual Search
aquaman1,7,20,5632,5648,18,833.2,689.8,865.2,644.1,99.77,69.28,false,UP,1.31,LEFT,Visual Search
aquaman1,7,21,5960,5968,10,876.7,653,873.7,634.9,50.2,44.65,false,.,0.45,LEFT,Visual Search
aquaman1,7,22,6266,6282,18,867,650.9,905.7,643.5,66.81,41.67,false,RIGHT,0.82,LEFT,Visual Search
aquaman1,7,23,6476,6494,20,889,653.4,872.3,626.5,74.61,45.51,false,UP,0.75,LEFT,Visual Search
aquaman1,7,24,6672,6692,22,877.3,643.4,981.7,641.4,160.08,94.54,false,RIGHT,2.16,LEFT,Visual Search
aquaman1,7,25,7122,7136,16,967.3,653.3,1004.1,678.4,76.03,54.19,false,RIGHT,0.98,LEFT,Visual Search
aquaman1,7,26,7404,7446,44,987.8,671.3,1119.2,506.6,212.37,113.36,false,UP,4.93,LEFT,Visual Search
aquaman1,7,27,7744,7778,36,1115.1,520.8,1302.1,584.9,216.55,116.43,false,RIGHT,4.16,LEFT,Visual Search
aquaman1,7,28,7926,7972,48,1271.3,581.4,1365,741.3,350.26,131.86,false,DOWN,4.32,LEFT,Visual Search
aquaman1,7,29,8234,8268,36,1383.9,753.8,1576.1,694.7,228.21,117.1,false,RIGHT,3.99,LEFT,Visual Search
aquaman1,7,30,8588,8612,26,1558.7,704.2,1634.1,730.4,109.79,60.76,false,RIGHT,1.57,LEFT,Visual Search
aquaman1,7,31,8816,8842,28,1607.3,729,1526.3,837.8,211.41,109.67,false,DOWN,2.96,LEFT,Visual Search
aquaman1,7,32,9360,9382,24,1534,815.8,1578.6,872,118.4,72.51,false,DOWN,1.54,LEFT,Visual Search
aquaman1,7,33,9534,9586,54,1574.6,861.9,1235.3,868.6,380.2,152.13,false,LEFT,6.53,LEFT,Visual Search
aquaman1,7,34,9798,9812,16,1200.7,878,1158.7,878,69.36,46.73,false,LEFT,0.83,LEFT,Visual Search
aquaman1,7,35,10008,10056,50,1176.8,882,850.7,931.8,363.43,158.61,false,LEFT,6.55,LEFT,Visual Search
aquaman1,7,36,10324,10338,16,831.1,933.2,861.6,893.3,86.56,65.24,false,UP,1.10,LEFT,Visual Search
aquaman1,7,37,10722,10748,28,861.7,889.5,645.9,905.2,284.29,152.94,false,LEFT,4.31,LEFT,Visual Search
aquaman1,7,38,11010,11026,18,666.7,913.6,606.5,898.8,95.26,63.67,false,LEFT,1.24,LEFT,Visual Search
aquaman1,7,39,11368,11390,24,619.9,907.7,563.2,955.1,113.86,68.56,false,LEFT,1.55,LEFT,Visual Search
aquaman1,7,40,11628,11652,26,577.5,947.7,493.7,980.3,137.53,72.95,false,LEFT,1.79,LEFT,Visual Search
aquaman1,7,41,12302,12338,38,516.8,969.3,222.6,975.8,295.92,147.13,false,LEFT,5.64,LEFT,Visual Search
aquaman1,7,42,13040,13052,14,247.5,989.3,205.1,983.4,68.83,54.91,false,LEFT,0.81,LEFT,Visual Search
aquaman1,7,43,13202,13244,44,198.1,987.4,70.3,791.9,226.94,115.46,false,UP,5.02,LEFT,Visual Search
aquaman1,7,44,13582,13638,58,80.8,818,95,586.8,237.35,112.79,false,UP,5.47,LEFT,Visual Search
aquaman1,7,45,14004,14038,36,101.7,607.1,64,749.1,227.34,109.84,false,DOWN,3.45,LEFT,Visual Search
aquaman1,7,46,14536,14572,38,64.2,741.4,312.9,757.2,218.78,125.84,false,RIGHT,4.82,LEFT,Visual Search
aquaman1,7,47,14800,14836,38,297.9,753.1,290.3,635.7,172.57,75.09,false,UP,2.83,LEFT,Visual Search
aquaman1,7,48,15332,15352,22,292.2,651.3,196.6,675.2,130.9,91.55,false,LEFT,1.97,LEFT,Visual Search
aquaman1,7,49,16156,16180,26,181.9,708.9,276,743,135.13,76.05,false,RIGHT,2.01,LEFT,Visual Search
aquaman1,7,50,16628,16656,30,258.1,733.3,482,785.6,292.84,151.44,false,RIGHT,4.60,LEFT,Visual Search
aquaman1,7,51,16974,16990,18,470.5,776.5,417.6,759.2,79.48,56.11,false,LEFT,1.13,LEFT,Visual Search
aquaman1,7,52,17240,17246,8,424.1,770.4,405.3,769,55.93,50.98,false,.,0.38,LEFT,Visual Search
aquaman1,7,53,17718,17736,20,404.2,769,459.5,740.4,92.92,64.6,false,RIGHT,1.30,LEFT,Visual Search
aquaman1,7,54,18370,18388,20,451.1,748.9,480,809.3,122.24,76.25,false,DOWN,1.55,LEFT,Visual Search
aquaman1,7,55,18596,18634,40,474.3,805.2,643.9,691,228.84,116.1,false,RIGHT,4.39,LEFT,Visual Search
aquaman1,7,56,19524,19544,22,640.4,722.6,618.3,703.2,56.34,49.24,false,UP,0.65,LEFT,Visual Search
