ParticipantID,Trial,SaccadeNo,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task,StartTime
maria1,3,36,10028,54,64.2,481.7,87.4,130.7,323.97,167.93,FALSE,UP,8.83,LEFT,1,Searching,9976
maria1,3,37,10290,20,96.5,136.7,61.1,103.3,79.11,55.59,FALSE,UP,1.11,LEFT,1,Searching,10272
maria1,3,38,10450,18,79,102,89.3,149.2,90.54,65.40,FALSE,DOWN,1.22,LEFT,1,Searching,10434
maria1,3,39,10602,36,92.8,154.6,408.6,64,307.62,190.51,FALSE,RIGHT,6.84,LEFT,1,Searching,10568
maria1,3,40,10818,14,411.8,60,373.7,44.4,79.15,59.05,FALSE,LEFT,0.89,LEFT,1,Searching,10806
maria1,3,41,11130,28,363.1,48.9,242.2,145,229.87,127.08,FALSE,DOWN,3.53,LEFT,1,Searching,11104
maria1,3,42,11496,68,248.6,152.8,1431.4,34.9,599.02,370.55,FALSE,RIGHT,24.33,LEFT,1,Searching,11430
maria1,3,43,11892,36,1424.5,61.1,1618.9,31.4,169.05,107.28,FALSE,RIGHT,3.98,LEFT,1,Searching,11858
maria1,3,44,12154,32,1602.7,32.8,1550.2,129.1,146.99,83.52,FALSE,DOWN,2.68,LEFT,1,Searching,12124
maria1,3,45,12384,22,1556.8,125.9,1526.6,200.3,144.84,89.15,FALSE,DOWN,2.01,LEFT,1,Searching,12364
maria1,3,46,12648,42,1514.7,219.5,1309.9,367.1,285.73,134.79,FALSE,LEFT,5.63,LEFT,1,Searching,12608
maria1,3,47,13038,34,1325.1,363.7,1376.5,531.4,249.2,128.08,FALSE,DOWN,4.37,LEFT,1,Searching,13006
maria1,3,48,13278,34,1371.4,538.2,1542.7,651.5,237.65,128.29,FALSE,RIGHT,4.38,LEFT,1,Searching,13246
maria1,3,49,13500,16,1529.4,650.2,1562.1,681.6,77.75,58.52,FALSE,DOWN,0.98,LEFT,1,Searching,13486
maria1,3,50,13792,40,1566.4,695.4,1228.2,449.8,420.36,228.35,FALSE,LEFT,9.05,LEFT,1,Searching,13754
maria1,3,51,14016,16,1246.5,446.5,1199.5,449,79.19,52.56,FALSE,LEFT,0.97,LEFT,1,Searching,14002
maria1,3,52,14138,54,1213.8,452.3,678.9,420.4,374.4,207.19,FALSE,LEFT,11.19,LEFT,1,Searching,14086
maria1,3,53,14304,12,698.6,424.8,730.8,428.4,61.66,46.96,FALSE,RIGHT,0.68,LEFT,1,Searching,14294
maria1,3,54,14492,30,717.8,433.9,732.8,292.5,212.24,125.43,FALSE,UP,3.7,LEFT,1,Searching,14464
maria1,3,55,14702,20,751.9,276.1,686.4,299.2,120.33,71.71,FALSE,LEFT,1.52,LEFT,1,Searching,14684
maria1,3,56,15136,26,666.7,303.3,765.6,240.5,162.3,105.87,FALSE,RIGHT,2.68,LEFT,1,Searching,15112
maria1,3,57,15488,66,788,226.8,967.4,827.7,532.12,249.91,FALSE,DOWN,15.44,LEFT,1,Searching,15424
maria1,3,58,15880,190,965.9,843.7,890.7,790,1200.5,384.04,TRUE,LEFT,1.98,LEFT,1,Searching,15692
maria1,3,59,15978,18,890,791,951.3,804.6,101.98,67.04,FALSE,RIGHT,1.28,LEFT,1,Searching,15962
maria1,3,60,16214,74,957.7,806.4,1549.5,940.7,361.14,174.66,FALSE,RIGHT,11.9,LEFT,1,Searching,16142
maria1,3,61,16464,16,1555.8,948.4,1508.2,942.8,71.8,53.73,FALSE,LEFT,0.9,LEFT,1,Searching,16450
maria1,3,62,16620,44,1507.1,938.5,1136.9,1034.2,382.15,170.64,FALSE,LEFT,7.37,LEFT,1,Searching,16578
maria1,3,63,16834,6,1141.3,1028.8,1136.3,1037.1,33.09,31.12,FALSE,.,0.21,LEFT,1,Searching,16830
maria1,3,64,17234,36,1144.2,1042,890,892.7,318.57,171.11,FALSE,LEFT,6.01,LEFT,1,Searching,17200
maria1,3,65,17470,22,882,867,806.7,904,126.29,76.82,FALSE,LEFT,1.73,LEFT,1,Searching,17450
maria1,3,66,17706,34,813.2,914.2,944.5,850,129.83,87.35,FALSE,RIGHT,3.02,LEFT,1,Searching,17674
maria1,3,67,17836,16,942.2,844.2,970.5,818,64.23,51.52,FALSE,UP,0.84,LEFT,1,Searching,17822
maria1,3,68,18018,8,971.7,814.9,952.9,818.7,50.57,44.58,FALSE,.,0.39,LEFT,1,Searching,18012
maria1,3,69,18310,26,951.9,827.4,857.8,764.4,159.89,95.14,FALSE,LEFT,2.42,LEFT,1,Searching,18286
maria1,3,70,18610,24,870.8,758.3,982.8,754.3,134.24,93.71,FALSE,RIGHT,2.28,LEFT,1,Searching,18588
maria1,3,71,18918,56,995.1,753.6,371.5,667.3,363.32,229.75,FALSE,LEFT,12.76,LEFT,1,Searching,18864
maria1,3,72,19144,20,391.9,664.6,443.6,653.7,65.29,54.33,FALSE,RIGHT,1.08,LEFT,1,Searching,19126
maria1,3,73,19270,36,452.4,656.8,188.6,673.8,243.38,146.86,FALSE,LEFT,5.26,LEFT,1,Searching,19236
maria1,3,74,19358,36,179.7,678.1,61.1,658.7,203.1,95.27,FALSE,LEFT,2.34,LEFT,1,Searching,19324
maria1,3,75,19596,18,79.4,661.8,116.2,641.5,59.85,48.43,FALSE,RIGHT,0.86,LEFT,1,Searching,19580
maria1,3,76,19880,56,146.9,635.4,269,902.4,190.52,126.03,FALSE,DOWN,6.68,LEFT,1,Searching,19826
maria1,3,77,20186,24,273.4,890.6,356.5,971.7,173.11,100.95,FALSE,DOWN,2.43,LEFT,1,Searching,20164
maria1,3,78,20400,40,356.5,973.5,432,771.9,228.07,120.60,FALSE,UP,4.87,LEFT,1,Searching,20362
maria1,3,79,20594,40,428,786.6,630.9,781,168.89,100.98,FALSE,RIGHT,4.07,LEFT,1,Searching,20556
maria1,3,80,20752,30,624,785.7,418.9,769.8,244.73,135.77,FALSE,LEFT,4.12,LEFT,1,Searching,20724
maria1,3,81,21058,74,430.7,774.7,1420.8,676.3,481.06,272.84,FALSE,RIGHT,19.77,LEFT,1,Searching,20986
maria1,4,1,80,38,1402.9,685.8,1563.3,857.6,220.32,137.98,FALSE,DOWN,5.08,LEFT,1,Searching,44
maria1,4,2,254,24,1574.8,888,1569.2,970.4,156.54,76.51,FALSE,DOWN,1.84,LEFT,1,Searching,232
maria1,4,3,412,48,1570.6,963.4,1006.2,636,553.61,283.26,FALSE,LEFT,13.42,LEFT,1,Searching,366
maria1,4,4,600,36,1014.9,646.4,875.4,539.5,231.69,110.47,FALSE,LEFT,3.94,LEFT,1,Searching,566
maria1,4,5,742,22,880.2,533.1,789.6,551.6,152.62,87.81,FALSE,LEFT,1.95,LEFT,1,Searching,722
maria1,4,6,1002,16,773.4,560.2,814.9,556.7,73.48,51.19,FALSE,RIGHT,0.87,LEFT,1,Searching,988
maria1,4,7,1176,20,818.9,553.2,772.5,575.4,92.97,54.22,FALSE,LEFT,1.12,LEFT,1,Searching,1158
maria1,4,8,1380,64,778.1,579.1,1449.8,181,498.78,273.99,FALSE,RIGHT,17.14,LEFT,1,Searching,1318
maria1,4,9,1606,38,1441.3,197.1,1155.4,107.3,277.17,166.98,FALSE,LEFT,6.37,LEFT,1,Searching,1570
maria1,4,10,1862,66,1141.1,102.2,84.1,344.3,582.47,348.82,FALSE,LEFT,22.44,LEFT,1,Searching,1798
maria1,4,11,2066,24,113.9,353.2,95.6,440.6,162.13,93.49,FALSE,DOWN,2.22,LEFT,1,Searching,2044
maria1,4,12,2304,36,103,446.6,299.3,467.2,196.33,111.23,FALSE,RIGHT,3.95,LEFT,1,Searching,2270
maria1,4,13,2512,50,288.5,470,579.4,679.4,274.69,168.73,FALSE,RIGHT,7.87,LEFT,1,Searching,2464
maria1,4,14,2868,38,571.5,669,588.7,905.5,312.6,146.12,FALSE,DOWN,5.63,LEFT,1,Searching,2832
maria1,4,15,3190,36,584.9,893.4,351.3,976.8,216.12,140.06,FALSE,LEFT,4.93,LEFT,1,Searching,3156
maria1,4,16,3456,20,338.3,978.2,279,940.8,102.92,70.09,FALSE,LEFT,1.41,LEFT,1,Searching,3438
maria1,4,17,3684,74,277.8,936.6,1407.5,708.6,545.14,312.14,FALSE,RIGHT,22.54,LEFT,1,Searching,3612
maria1,4,18,3928,36,1389.9,711,1190.6,641.8,245.38,119.64,FALSE,LEFT,4.33,LEFT,1,Searching,3894
maria1,4,19,4112,42,1195.7,630.4,925.2,456.2,357,172.42,FALSE,LEFT,7.11,LEFT,1,Searching,4072
maria1,4,20,4346,16,930.3,453.1,947.2,410.4,95.07,68.05,FALSE,UP,1.16,LEFT,1,Searching,4332
maria1,4,21,4646,40,959.6,400.3,877.4,550.8,216.09,104.69,FALSE,DOWN,4.23,LEFT,1,Searching,4608
maria1,4,22,4828,20,882.1,544.2,816.4,549,108.3,65.44,FALSE,LEFT,1.38,LEFT,1,Searching,4810
maria1,4,23,5460,22,838,538.4,804.9,597.7,119.03,75.32,FALSE,DOWN,1.65,LEFT,1,Searching,5440
maria1,4,24,5736,20,809.1,616.2,793.6,568.4,91.19,60.05,FALSE,UP,1.24,LEFT,1,Searching,5718
maria1,4,25,5998,20,804.1,573.1,832.5,530.2,94.58,60.78,FALSE,UP,1.24,LEFT,1,Searching,5980
maria1,4,26,6264,74,844.1,537.2,431.7,25.7,553.56,233.09,FALSE,UP,15.78,LEFT,1,Searching,6192
maria1,4,27,6546,34,435.7,26.4,197.5,30.2,251.54,143.14,FALSE,LEFT,4.9,LEFT,1,Searching,6514
maria1,4,28,6748,42,188.1,27,604.2,48.7,375.75,205.65,FALSE,RIGHT,8.63,LEFT,1,Searching,6708
maria1,4,29,7024,50,608.5,47.9,1188.8,57.5,431.97,248.48,FALSE,RIGHT,12.28,LEFT,1,Searching,6976
maria1,4,30,7222,32,1188.8,58.9,1430.3,33.2,288.58,158.64,FALSE,RIGHT,5.05,LEFT,1,Searching,7192
maria1,4,31,7452,20,1433.1,42.1,1511.1,25,124.42,80.86,FALSE,RIGHT,1.64,LEFT,1,Searching,7434
maria1,4,32,7656,52,1524.9,22.1,1056.4,98.3,357.44,190.67,FALSE,LEFT,9.88,LEFT,1,Searching,7606
maria1,4,33,7880,24,1078.1,98.2,1085.1,181.9,163.63,89.34,FALSE,DOWN,2.22,LEFT,1,Searching,7858
maria1,4,34,7930,24,1083.2,179,1212.8,167.4,202.66,110.90,FALSE,RIGHT,2.75,LEFT,1,Searching,7908
maria1,4,35,8060,30,1207.7,163.3,985.1,262.1,337.5,177.86,FALSE,LEFT,5.38,LEFT,1,Searching,8032
maria1,4,36,8352,22,997.4,283.6,949.3,330.4,123.79,74.61,FALSE,DOWN,1.6,LEFT,1,Searching,8332
maria1,4,37,8558,68,957.8,336.8,1580.6,685.1,591.49,236.68,FALSE,RIGHT,15.26,LEFT,1,Searching,8492
maria1,4,38,8920,48,1570.9,693.1,1624.5,915.7,242.93,125.22,FALSE,DOWN,5.22,LEFT,1,Searching,8874
maria1,4,39,9074,20,1619.3,928.7,1610.6,866,116.85,66.16,FALSE,UP,1.42,LEFT,1,Searching,9056
maria1,4,40,9218,36,1620.5,859.8,1240.7,942.7,374.58,209.75,FALSE,LEFT,7.48,LEFT,1,Searching,9184
maria1,4,41,9454,34,1235.1,949.7,1007.8,938.9,238.62,129.92,FALSE,LEFT,4.46,LEFT,1,Searching,9422
maria1,4,42,9494,18,1002.7,933.2,953.2,917.1,80.48,55.48,FALSE,LEFT,1.05,LEFT,1,Searching,9478
maria1,4,43,9660,20,966.8,915,903.1,879.8,114.44,74.21,FALSE,LEFT,1.51,LEFT,1,Searching,9642
maria1,4,44,9826,20,900.7,873.5,822.1,860.5,121.42,76.78,FALSE,LEFT,1.61,LEFT,1,Searching,9808
maria1,4,45,9998,46,821.6,864.2,316.4,932,382.13,218.62,FALSE,LEFT,10.04,LEFT,1,Searching,9954
maria1,4,46,10260,18,328.8,930.9,333.9,878.8,92.13,62.61,FALSE,UP,1.19,LEFT,1,Searching,10244
maria1,4,47,10540,34,346.6,868.1,581.2,844.9,201.81,136.56,FALSE,RIGHT,4.65,LEFT,1,Searching,10508
maria1,4,48,10728,40,607,839.3,387.2,733,226.65,127.27,FALSE,LEFT,5.06,LEFT,1,Searching,10690
maria1,4,49,11118,40,401.3,732.4,105.1,753.2,234.74,144.23,FALSE,LEFT,5.8,LEFT,1,Searching,11080
maria1,4,50,11488,26,118.9,754.8,157.8,870.1,156.22,105.98,FALSE,DOWN,2.76,LEFT,1,Searching,11464
maria1,4,51,11768,66,166.1,892.9,108.2,222.7,442.01,248.01,FALSE,UP,16.13,LEFT,1,Searching,11704
maria1,4,52,12008,40,115.1,237.2,116.2,36,237.36,129.70,FALSE,UP,5.15,LEFT,1,Searching,11970
maria1,4,53,12196,26,117.3,44.5,281,131.4,276.08,158.07,FALSE,RIGHT,4,LEFT,1,Searching,12172
maria1,4,54,12394,22,324.2,143.6,281.7,180.8,113.71,64.62,FALSE,DOWN,1.3,LEFT,1,Searching,12374
maria1,4,55,12494,36,292,183.3,19.2,47.1,318.62,177.76,FALSE,LEFT,6.49,LEFT,1,Searching,12460
maria1,4,56,12890,152,43.2,67.1,13,58.6,417.86,118.94,TRUE,LEFT,0.63,LEFT,1,Searching,12740
maria1,4,57,13052,54,32.6,60.5,737.5,109.4,484.81,271.76,FALSE,RIGHT,14.49,LEFT,1,Searching,13000
maria1,4,58,13328,26,732.6,106.5,771.1,62.9,95.36,58.10,FALSE,UP,1.42,LEFT,1,Searching,13304
maria1,4,59,13556,16,781.4,49.7,826.1,43,82.59,56.17,FALSE,RIGHT,0.97,LEFT,1,Searching,13542
maria1,4,60,13788,44,823.6,44.6,998.7,316.2,338.85,189.36,FALSE,DOWN,8.08,LEFT,1,Searching,13746
maria1,4,61,14076,26,998.6,298.4,1074.1,379.7,177.36,103.53,FALSE,DOWN,2.65,LEFT,1,Searching,14052
maria1,4,62,14188,36,1067.6,367.1,1162.7,210.9,243.43,128.08,FALSE,UP,4.55,LEFT,1,Searching,14154
maria1,4,63,14414,46,1162.7,206,745.1,324.9,374.7,205.89,FALSE,LEFT,9.36,LEFT,1,Searching,14370
maria1,4,64,14578,24,757.2,332.6,716.7,423.3,179.57,102.73,FALSE,DOWN,2.51,LEFT,1,Searching,14556
maria1,4,65,14784,50,714.6,425.2,1207.9,245.4,394.83,228.44,FALSE,RIGHT,11.36,LEFT,1,Searching,14736
maria1,4,66,15026,20,1199.4,244.3,1128.9,255.8,119.95,74.66,FALSE,LEFT,1.51,LEFT,1,Searching,15008
maria1,4,67,15270,26,1102.1,255.5,1236.4,258.7,162.16,106.10,FALSE,RIGHT,2.82,LEFT,1,Searching,15246
maria1,4,68,15668,34,1243.3,263.4,1059.1,294.2,204.21,119.73,FALSE,LEFT,3.95,LEFT,1,Searching,15636
maria1,4,69,15874,44,1067.3,296.3,945.1,612.8,339.31,201.60,FALSE,DOWN,8.49,LEFT,1,Searching,15832
maria1,4,70,16120,24,949.1,607.1,875.5,552,156.28,88.42,FALSE,LEFT,2.06,LEFT,1,Searching,16098
maria1,4,71,16422,62,840.6,546.6,1233.1,581.6,292.87,143.50,FALSE,RIGHT,8.15,LEFT,1,Searching,16362
maria1,4,72,16754,58,1234.6,577.5,1584.7,765.8,291.56,144.96,FALSE,RIGHT,8.25,LEFT,1,Searching,16698
maria1,4,73,16964,52,1568.8,771.2,1045,845.6,347.59,200.94,FALSE,LEFT,10.37,LEFT,1,Searching,16914
maria1,4,74,17180,24,1063.1,838,972,875.9,161.09,81.86,FALSE,LEFT,2.03,LEFT,1,Searching,17158
maria1,4,75,17270,24,981.1,874.5,874.8,853.4,169.92,87.20,FALSE,LEFT,2.18,LEFT,1,Searching,17248
maria1,4,76,17468,28,886.8,864.3,1042.1,886.1,206.07,111.31,FALSE,RIGHT,3.14,LEFT,1,Searching,17442
maria1,4,77,17794,50,1040,902.9,1239.2,570.5,283.81,181.51,FALSE,UP,8.91,LEFT,1,Searching,17746
maria1,4,78,18150,188,1243.2,554.1,1217.7,578.9,658.19,281.84,TRUE,DOWN,0.81,LEFT,1,Searching,17964
maria1,4,79,18240,62,1220.9,590.9,463.8,865.5,527.26,278.93,FALSE,LEFT,16.56,LEFT,1,Searching,18180
maria1,4,80,18458,26,479.5,852.2,401.2,920.8,173.31,86.69,FALSE,DOWN,2.2,LEFT,1,Searching,18434
maria1,4,81,18726,14,416.2,922.1,376.7,905.6,72.14,55.04,FALSE,LEFT,0.85,LEFT,1,Searching,18714
maria1,4,82,18932,46,376.7,906.1,484.9,558.2,364.75,188.97,FALSE,UP,8.59,LEFT,1,Searching,18888
maria1,4,83,19180,22,484.5,557.2,510.1,634.7,139.67,84.75,FALSE,DOWN,2,LEFT,1,Searching,19160
maria1,4,84,19394,20,507.5,634.6,503.7,694.6,113.06,69.77,FALSE,DOWN,1.47,LEFT,1,Searching,19376
maria1,4,85,19686,8,511,698.8,523.5,698.9,33.4,31.89,FALSE,.,0.25,LEFT,1,Searching,19680
maria1,4,86,19778,68,531.7,700.2,1333.6,302.5,499.08,287.08,FALSE,RIGHT,19.18,LEFT,1,Searching,19712
maria1,4,87,19944,46,1330.8,311.5,1483.4,205.7,296.81,110.68,FALSE,RIGHT,4.14,LEFT,1,Searching,19900
maria1,4,88,20132,38,1502.5,208.9,1505.9,65.1,202.68,98.22,FALSE,UP,3.71,LEFT,1,Searching,20096
maria1,4,89,20314,14,1510.7,68.4,1537.2,41.4,73.06,57.39,FALSE,UP,0.88,LEFT,1,Searching,20302
maria1,4,90,20532,46,1546.2,37.8,1066.1,76.2,382.45,215.53,FALSE,LEFT,9.95,LEFT,1,Searching,20488
maria1,4,91,20850,66,1088.5,78.2,622.9,73.9,298.11,150.96,FALSE,LEFT,9.9,LEFT,1,Searching,20786
maria1,4,92,21202,24,641.6,76.7,376.8,82.4,368.16,177.52,FALSE,LEFT,5.58,LEFT,1,Searching,21180
maria1,5,1,374,54,79,136,669,484.6,537.89,283.32,FALSE,RIGHT,14.95,LEFT,1,Searching,322
maria1,5,2,562,36,681.7,483.6,687.1,275.3,304.18,150.50,FALSE,UP,5.4,LEFT,1,Searching,528
maria1,5,3,772,20,686.7,278.7,606.8,277.4,129.57,81.25,FALSE,LEFT,1.69,LEFT,1,Searching,754
maria1,5,4,1006,42,586.6,274.2,722.3,509.8,270.06,161.24,FALSE,DOWN,6.73,LEFT,1,Searching,966
maria1,5,5,1254,52,724,495.4,787,809.9,345.99,163.82,FALSE,DOWN,7.85,LEFT,1,Searching,1204
maria1,5,6,1438,38,787.6,814.3,482.9,849.3,263.67,160.87,FALSE,LEFT,6.15,LEFT,1,Searching,1402
maria1,5,7,1796,26,493.4,840.1,463.6,950.6,177.37,105.82,FALSE,DOWN,2.6,LEFT,1,Searching,1772
maria1,5,8,2044,36,471.9,982,329.3,739.1,304.34,175.85,FALSE,UP,6.27,LEFT,1,Searching,2010
maria1,5,9,2286,22,336.2,734.2,290.4,794.3,117.69,75.05,FALSE,DOWN,1.69,LEFT,1,Searching,2266
maria1,5,10,2458,14,293.7,799.3,300.2,767.2,64.79,47.70,FALSE,UP,0.77,LEFT,1,Searching,2446
maria1,5,11,2820,40,315.5,767.6,490,1035.4,319.66,173.89,FALSE,DOWN,6.98,LEFT,1,Searching,2782
maria1,5,12,2918,14,489.8,1019.7,464,992.9,64.44,48.67,FALSE,UP,0.78,LEFT,1,Searching,2906
maria1,5,13,3050,20,469.7,1003.3,406.3,971.8,108.78,67.90,FALSE,LEFT,1.41,LEFT,1,Searching,3032
maria1,5,14,3208,50,407.8,974,695.7,703.2,320.92,171.35,FALSE,UP,8.52,LEFT,1,Searching,3160
maria1,5,15,3526,22,695.7,704.3,768.6,666.5,149.47,79.92,FALSE,RIGHT,1.76,LEFT,1,Searching,3506
maria1,5,16,3720,12,763.4,662.4,737.4,681.4,61.79,49.73,FALSE,LEFT,0.71,LEFT,1,Searching,3710
maria1,5,17,4042,10,742.3,681.9,744.5,664.4,45.52,40.46,FALSE,.,0.43,LEFT,1,Searching,4034
maria1,5,18,4160,42,747.2,655.5,887.8,460.8,219.02,136.06,FALSE,UP,5.71,LEFT,1,Searching,4120
maria1,5,19,4572,38,894.4,456,665.7,392.5,191.72,134.15,FALSE,LEFT,5.09,LEFT,1,Searching,4536
maria1,5,20,4926,24,673.3,388,756.5,360.8,130.19,81.79,FALSE,RIGHT,1.9,LEFT,1,Searching,4904
maria1,5,21,5116,20,780.3,353.6,717.4,389.2,126.03,78.49,FALSE,LEFT,1.62,LEFT,1,Searching,5098
maria1,5,22,5286,20,728.8,399.6,666.4,408.8,106.46,61.99,FALSE,LEFT,1.34,LEFT,1,Searching,5268
maria1,5,23,5472,76,675.4,414,1426.6,840.4,492.21,250.80,FALSE,RIGHT,18.37,LEFT,1,Searching,5398
maria1,5,24,5796,32,1415.1,846.9,1196.1,1026.8,350.37,186.62,FALSE,LEFT,5.86,LEFT,1,Searching,5766
maria1,5,25,6034,16,1174.9,1024.4,1150.2,985.7,82.11,55.08,FALSE,UP,0.98,LEFT,1,Searching,6020
maria1,5,26,6178,42,1145.5,984,1557.6,743,366.48,236.40,FALSE,RIGHT,9.69,LEFT,1,Searching,6138
maria1,5,27,6454,18,1574.5,710.1,1583.8,761.7,86.64,64.22,FALSE,DOWN,1.23,LEFT,1,Searching,6438
maria1,5,28,6766,38,1586.5,776.7,1452.8,492.5,323.65,195.13,FALSE,UP,7.33,LEFT,1,Searching,6730
maria1,5,29,6968,20,1434.3,464.7,1352.2,481.2,132.43,79.12,FALSE,LEFT,1.71,LEFT,1,Searching,6950
maria1,5,30,7220,42,1367.2,488.1,1197.4,635.4,188.61,127.74,FALSE,DOWN,5.03,LEFT,1,Searching,7180
maria1,5,31,7440,22,1194.6,648.1,1295.1,628.6,152.21,92.94,FALSE,RIGHT,2.09,LEFT,1,Searching,7420
maria1,5,32,7866,158,1301.3,638.2,1445.1,119.5,771.54,301.76,TRUE,UP,13.4,LEFT,1,Searching,7710
maria1,5,33,8122,164,1447.4,128.2,1319.1,199.5,719.65,269.35,TRUE,LEFT,3.22,LEFT,1,Searching,7960
maria1,5,34,8224,30,1324.8,198.8,1146.2,274.2,249.51,142.51,FALSE,LEFT,4.22,LEFT,1,Searching,8196
maria1,5,35,8466,16,1131.5,282.2,1098.1,299.2,71.71,46.29,FALSE,LEFT,0.83,LEFT,1,Searching,8452
maria1,5,36,8890,54,1113.3,305.5,645,254.4,284.02,184.76,FALSE,LEFT,9.99,LEFT,1,Searching,8838
maria1,5,37,9180,12,666.2,248.3,684.7,266.3,55.49,47.05,FALSE,DOWN,0.62,LEFT,1,Searching,9170
maria1,5,38,9352,28,689.6,278.6,848.7,321.1,222.59,130.15,FALSE,RIGHT,3.56,LEFT,1,Searching,9326
maria1,5,39,9660,28,865.3,328.2,809.7,448.6,187.05,121.84,FALSE,DOWN,3.34,LEFT,1,Searching,9634
maria1,5,40,9950,22,796.6,495.2,792,567.3,128.26,82.41,FALSE,DOWN,1.83,LEFT,1,Searching,9930
maria1,5,41,10186,30,786.8,564.6,754.4,713,226.19,123.17,FALSE,DOWN,3.74,LEFT,1,Searching,10158
maria1,5,42,10504,16,755.9,712.9,747.7,666.6,90.42,63.91,FALSE,UP,1.15,LEFT,1,Searching,10490
maria1,5,43,10906,36,753.5,664.1,756.2,852.4,200.83,124.32,FALSE,DOWN,4.53,LEFT,1,Searching,10872
maria1,5,44,11232,20,761.8,845,815.5,833.5,75.19,57.98,FALSE,RIGHT,1.11,LEFT,1,Searching,11214
maria1,5,45,11514,56,827.9,830.2,903.6,421.9,322.19,182.12,FALSE,UP,10.2,LEFT,1,Searching,11460
maria1,5,46,11682,38,909.6,432.3,748.6,209.9,360.66,177.90,FALSE,UP,6.74,LEFT,1,Searching,11646
maria1,5,47,11984,22,765.2,215.7,673.4,241.4,152.98,92.65,FALSE,LEFT,2.07,LEFT,1,Searching,11964
maria1,5,48,12168,20,672.3,252.4,598.2,253.8,119.4,74.71,FALSE,LEFT,1.57,LEFT,1,Searching,12150
maria1,5,49,12378,50,603.3,252.8,65.3,250.4,382.89,220.81,FALSE,LEFT,10.98,LEFT,1,Searching,12330
maria1,5,50,12608,58,97,261,35.8,53.2,131.02,95.56,FALSE,UP,5.43,LEFT,1,Searching,12552
maria1,5,51,12842,50,47,63.2,401.4,382.1,437.15,218.94,FALSE,DOWN,10.85,LEFT,1,Searching,12794
maria1,5,52,13264,40,414.2,388.9,336.3,534.9,173.07,106.93,FALSE,DOWN,4.03,LEFT,1,Searching,13226
maria1,5,53,13592,48,342.7,527.4,689.3,602.1,314.13,155.66,FALSE,RIGHT,7.34,LEFT,1,Searching,13546
maria1,5,54,14014,40,681.2,603.7,513,847.9,322.44,170.45,FALSE,DOWN,6.81,LEFT,1,Searching,13976
maria1,5,55,14280,12,513.5,847.8,536.5,830.6,57.47,46.73,FALSE,RIGHT,0.61,LEFT,1,Searching,14270
maria1,5,56,14468,32,536.9,824.2,483.3,1007.7,257.36,140.41,FALSE,DOWN,4.32,LEFT,1,Searching,14438
maria1,5,57,14756,64,475.8,1012.9,787.2,726.1,254.75,142.78,FALSE,UP,9.07,LEFT,1,Searching,14694
maria1,5,58,15100,22,789.7,733,724.8,685.9,131.6,81.78,FALSE,LEFT,1.76,LEFT,1,Searching,15080
maria1,5,59,15412,10,731.4,673.8,754.2,675.1,48.24,41.93,FALSE,.,0.47,LEFT,1,Searching,15404
maria1,5,60,15760,22,754.2,679.1,695.1,733,131.23,79.79,FALSE,DOWN,1.79,LEFT,1,Searching,15740
maria1,5,61,15960,46,699.9,742.1,460.5,530,303.45,168.62,FALSE,UP,7.16,LEFT,1,Searching,15916
maria1,5,62,16252,24,473,525.4,361.1,503.8,154.27,98.84,FALSE,LEFT,2.35,LEFT,1,Searching,16230
maria1,5,63,16538,20,340.7,501.2,279.6,499.2,96.48,58.04,FALSE,LEFT,1.24,LEFT,1,Searching,16520
maria1,5,64,16684,70,282.9,505.6,930.2,490,361.96,193.49,FALSE,RIGHT,13.3,LEFT,1,Searching,16616
maria1,5,65,16922,20,933,489.8,1011.8,486,129.74,77.95,FALSE,RIGHT,1.65,LEFT,1,Searching,16904
maria1,5,66,17310,72,1009.4,499.9,188.1,418.9,422.71,240.84,FALSE,LEFT,16.9,LEFT,1,Searching,17240
maria1,5,67,17478,20,198.2,419.1,132.9,409.8,101.27,62.16,FALSE,LEFT,1.32,LEFT,1,Searching,17460
maria1,5,68,17834,168,135.3,413.2,135.1,413.9,436.53,223.61,TRUE,.,0.02,LEFT,1,Searching,17668
maria1,5,69,18032,24,98.2,619.9,193.4,669.3,142.98,93.67,FALSE,RIGHT,2.2,LEFT,1,Searching,18010
maria1,5,70,18298,28,233.7,671.9,182.3,870.4,287.61,171.81,FALSE,DOWN,4.75,LEFT,1,Searching,18272
maria1,5,71,18640,38,170.8,918.9,485.7,974.1,246.9,162.94,FALSE,RIGHT,6.15,LEFT,1,Searching,18604
maria1,5,72,19048,48,495.9,969.9,693.7,844.3,162.75,107.18,FALSE,RIGHT,4.86,LEFT,1,Searching,19002
maria1,5,73,19252,74,699.1,847.6,584,295.6,454.16,205.87,FALSE,UP,13.87,LEFT,1,Searching,19180
maria1,5,74,19494,52,597.3,290.8,143.2,263,334.19,180.56,FALSE,LEFT,9.36,LEFT,1,Searching,19444
maria1,5,75,19702,32,159.7,264.8,154.3,413.5,236.49,123.39,FALSE,DOWN,3.77,LEFT,1,Searching,19672
maria1,5,76,19996,64,142.1,415.5,35,57.5,268.26,147.39,FALSE,UP,9.31,LEFT,1,Searching,19934
maria1,5,77,20390,42,52.4,75.5,400.5,63.4,291.87,169.49,FALSE,RIGHT,7.07,LEFT,1,Searching,20350
